phase,sample_index,t_phase_s,t_global_s,s_global_m,S_total_m,mu_x,vx_mps,ax_model_mps2,omega_front_radps,omega_rear_radps,v_front_wheel_mps,v_rear_wheel_mps,v_slip_front_mps,v_slip_rear_mps,kappa_front,kappa_rear,slack_front_mps,slack_rear_mps,M_total_cmd_Nm,M_front_total_cmd_Nm,M_rear_total_cmd_Nm,M_front_per_wheel_cmd_Nm,M_rear_per_wheel_cmd_Nm,M_total_act_Nm,M_front_total_act_Nm,M_rear_total_act_Nm,Fx_front_total_N,Fx_rear_total_N,Fx_total_N,F_resistance_N,Fz_front_total_N,Fz_rear_total_N,Fz_FL_N,Fz_FR_N,Fz_RL_N,Fz_RR_N,P_front_cmd_W,P_rear_cmd_W,P_total_cmd_W,P_total_cmd_kW,P_front_act_W,P_rear_act_W,P_total_act_W,P_total_act_kW,P_total_drive_limit_W,M_total_limit_Nm,M_axle_limit_Nm,power_limited_cmd,torque_limited_front,torque_limited_rear,initial_phase_end_flag,initial_phase_region,initial_phase_end_t_s,initial_phase_end_s_m,initial_phase_end_vx_mps,initial_phase_end_ax_mps2,initial_phase_end_reason
launch,10,0.33,0.33,0.14441348567814216,25.0,0.8,1.2397223196259664,6.275393934102593,6.847748468838308,6.852980613409456,1.33531095142347,1.336331219614844,0.09558863179750365,0.09660889998887767,0.07572553536306563,0.0765337941858237,0.0009160374991669419,0.0019361995344923933,328.5496967874746,109.02903256705753,219.52066422041707,54.51451628352876,109.76033211020854,311.0233738367937,105.62693533934929,205.39643849744442,500.4372867476232,1015.3070920347941,1515.7443787824172,84.95456180702598,691.6816317864916,1545.154518414774,345.8408158932458,345.8408158932458,772.577259207387,772.577259207387,746.6033908199902,1504.370856145285,2250.974246965275,2.250974246965275,723.306684738112,1407.5778110863343,2130.8844958244463,2.1308844958244464,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,11,0.363,0.363,0.18867969094357,25.0,0.8,1.4508135736000034,6.518490893547033,8.00250855525788,8.00739901106574,1.5604891682752866,1.5614428071578192,0.1096755946752832,0.11062923355781584,0.07555392873965201,0.07621087675427235,0.0008043134849425685,0.0017578278847975666,337.5939444348375,110.40483432478841,227.1891101100491,55.202417162394205,113.59455505502456,322.8240658427981,107.91760986769391,214.90645597510422,510.06580083459056,1061.8064230550742,1571.8722238896648,85.65630016094141,683.5537924475108,1553.3400613310641,341.7768962237554,341.7768962237554,776.6700306655321,776.6700306655321,883.515631225948,1819.1938556201128,2702.709486846061,2.702709486846061,863.6115962292026,1720.8417430466925,2584.453339275895,2.584453339275895,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,12,0.396,0.396,0.24003308239664917,25.0,0.8,1.6692366841233508,6.7190688572225925,9.205739224570113,9.210086356301277,1.7951191487911722,1.7959668394787491,0.12588246466782138,0.12673015535539833,0.07541319087049198,0.07592102220180623,0.0006899483960765541,0.0015374915853064808,344.47870537295285,111.11330727963485,233.36539809331796,55.556653639817426,116.68269904665898,332.76880945623043,109.59228914015556,223.17652031607489,516.6834470243715,1101.7615889281474,1618.445035952519,86.49733650576795,676.8561998504474,1560.1068934220873,338.4280999252237,338.4280999252237,780.0534467110436,780.0534467110436,1022.8801311958465,2149.3154690120837,3172.19560020793,3.17219560020793,1008.8780348479593,2055.4750248098762,3064.3530596578357,3.0643530596578357,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,13,0.42900000000000005,0.42900000000000005,0.29869393854895754,25.0,0.8,1.8936645209033223,6.881844639419124,10.442570513350578,10.446569482198864,2.036301250103363,2.0370810490287785,0.14263672920004056,0.14341652812545624,0.07532312488592198,0.07573491848336643,0.0006121618550870728,0.0013917918243043256,350.2844964083072,111.64240053768415,238.64209587062305,55.82120026884208,119.32104793531153,340.6532285397121,110.61640963879351,230.03681890091855,520.910154745509,1135.6336674385973,1656.5438221841064,87.4832443965461,671.430887960788,1565.6134461154934,335.715443980394,335.715443980394,782.8067230577467,782.8067230577467,1165.8336398944953,2492.9912358900265,3658.8248757845217,3.658824875784522,1155.1196575867739,2403.0956121124427,3558.2152696992166,3.5582152696992164,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,14,0.462,0.462,0.36484104427335035,25.0,0.8,2.1229060949686387,7.010404963594459,11.705982407745157,11.709609581217354,2.282666569510306,2.283373868337384,0.1597604745416672,0.16046777336874518,0.0752555541294573,0.07558872893580144,0.0005428298376006465,0.001249936199823626,354.49079984950487,111.77850780309743,242.71229204640744,55.88925390154871,121.35614602320372,347.1380814129842,111.30722211742022,235.83085929556395,523.2656500096818,1163.724380513002,1686.9900305226838,88.61769882314734,667.1577189727045,1569.980164824562,333.57885948635226,333.57885948635226,784.990082412281,784.990082412281,1308.4772459070632,2842.066180425837,4150.543426332901,4.1505434263329,1302.9603839615038,2761.4872895540575,4064.4476735155613,4.064447673515561,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,15,0.495,0.495,0.43861593203778126,25.0,0.8,2.3559051272959715,7.109316607946223,12.990197729269099,12.993544197092552,2.533088557207474,2.533741118433048,0.1771834299115027,0.17783599113707638,0.07520821949008952,0.07548520909294447,0.000490895561467265,0.0011432420709473737,357.8271815867645,111.83850914089602,245.98867244586845,55.91925457044801,122.99433622293422,352.0887585128193,111.62454465216784,240.46421386065145,524.2735991893252,1186.5532697919864,1710.8268689813117,89.90268236957286,663.8836382033492,1573.360271155883,331.9418191016746,331.9418191016746,786.6801355779415,786.6801355779415,1452.804347486909,3196.2646874095144,4649.069034896424,4.649069034896423,1450.0249064712877,3124.48239061749,4574.507297088778,4.574507297088778,80000.0,1062.52,531.26,0,0,0,0,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,16,0.528,0.528,0.5201276114933997,25.0,0.8,2.5917477641469415,7.182654766495494,14.290120254435639,14.2931936377664,2.7865734496149495,2.787172759364448,0.19482568546800794,0.19542499521750667,0.07517154568941382,0.07540278337303,0.00044499366847002177,0.0010440651723913536,360.11596007963516,111.72882260298998,248.38713747664517,55.86441130149499,124.19356873832258,355.95251039542086,111.76860961313018,244.1839007822907,524.3656600941273,1204.6184267351568,1728.984086829284,91.33880006831153,661.4720277079534,1575.8904353896996,330.7360138539767,330.7360138539767,787.9452176948498,787.9452176948498,1596.6183108832336,3550.245453084193,5146.863763967426,5.146863763967426,1597.1868720427015,3490.167777106419,5087.354649149121,5.087354649149121,80000.0,1062.52,531.26,0,0,0,1,initial,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,17,0.561,0.561,0.6094571629053337,25.0,0.8,2.8296622544689845,7.234908335000285,15.60151125256825,15.604360209761994,3.042294694250809,3.042850240903589,0.21263243978182444,0.21318798643460468,0.07514410578365195,0.07534043545229098,0.0004081999090962046,0.0009634856184565624,361.82754418067356,111.62731551345429,250.20022866721928,55.813657756727146,125.10011433360964,358.75581303592145,111.7418205225819,247.01399251333953,523.9246626380484,1218.5600459210102,1742.4847085590586,92.92560817899351,659.7723634726381,1577.7211465563576,329.88618173631903,329.88618173631903,788.8605732781788,788.8605732781788,1741.5548190771435,3904.2144926881087,5645.7693117652525,5.645769311765252,1743.3412702655232,3854.4953160296027,5597.836586295126,5.597836586295126,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,18,0.5940000000000001,0.5940000000000001,0.7066624922468712,25.0,0.8,3.0690169433369214,7.270053648605397,16.92086308166437,16.923501915430773,3.299568300924552,3.300082873509001,0.23055135758763035,0.23106593017207944,0.07512221725858359,0.07528988416754813,0.0003755565105594162,0.0008898445812903208,362.92620066803363,111.48291405747787,251.44328661055576,55.741457028738935,125.72164330527788,360.824047956987,111.6647228706864,249.1593250863006,523.2337847415127,1229.000408915366,1752.2341936568787,94.66196177484822,658.651283968052,1578.9856727157946,329.325641984026,329.325641984026,789.4928363578973,789.4928363578973,1886.387124711539,4255.300942575949,6141.688067287489,6.141688067287489,1889.4634867468803,4216.648315345447,6106.111802092328,6.106111802092328,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,19,0.627,0.627,0.81178274189153,25.0,0.8,3.3093096117076355,7.291909293236376,18.245412532191832,18.247870633187098,3.5578554437774073,3.558334773471484,0.24854583206977177,0.2490251617638486,0.07510504039587874,0.07524988320308575,0.0003481206327288906,0.0008271426610762741,363.7047976379589,111.38440386124317,252.32039377671575,55.692201930621586,126.16019688835787,362.2394536163746,111.54230872741812,250.69714488895647,522.5048103804547,1236.596816529722,1759.1016269101767,96.54630805228302,657.9807032632074,1579.8119721955766,328.9903516316037,328.9903516316037,789.9059860977883,789.9059860977883,2032.2543981006424,4604.309903752336,6636.564301852979,6.636564301852979,2035.1354375248447,4574.68906804304,6609.824505567884,6.609824505567884,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,20,0.66,0.66,0.9248423908409804,25.0,0.8,3.55015344449493,7.303627059433662,19.57301528694352,19.575306822788516,3.8167379809539863,3.8171848304437606,0.2665845364590562,0.26703138594883047,0.07509098990423566,0.07521685755946818,0.0003235787254083082,0.0007700966926419812,364.1669838840745,111.2949019235871,252.87208196048744,55.64745096179355,126.43604098024372,363.2260880365103,111.43598941005627,251.79009862645407,521.8646951496813,1241.939202375958,1763.8038975256395,98.57692797476454,657.6548870659728,1580.3056376251404,328.8274435329864,328.8274435329864,790.1528188125702,790.1528188125702,2178.3768167092503,4950.048591293867,7128.425408003117,7.128425408003117,2181.1383242387074,4928.8684355530195,7110.006759791727,7.110006759791727,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,21,0.6930000000000001,0.6930000000000001,1.0458547449768532,25.0,0.8,3.791258689577,7.30790783609912,20.902075681913253,20.904220149063267,4.075904757973085,4.076322929067337,0.28464606839608475,0.2850642394903371,0.07507956900399308,0.07518986775395757,0.0003022583989412201,0.0007200741839194331,364.4810052248383,111.25245530061997,253.22854992421836,55.626227650309986,126.61427496210918,363.85960495492384,111.34099344436461,252.5186115105592,521.3844006612803,1245.5706834566977,1766.955084117978,100.75209748737875,657.5832192931405,1580.5571427799111,328.79160964657024,328.79160964657024,790.2785713899556,790.2785713899556,2325.40724049223,5293.545355643919,7618.952596136149,7.618952596136149,2327.2578714735164,5278.704646752511,7605.962518226027,7.605962518226027,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,22,0.726,0.726,1.174824865486226,25.0,0.8,4.032414125828374,7.30680221663203,22.23142341617846,22.2334330028904,4.335127566154799,4.335519435563628,0.3027134403264258,0.30310530973525474,0.07507002775024745,0.07516720760246523,0.0002830149741009259,0.0006745046309632956,364.6507436888083,111.22893691540891,253.42180677339937,55.614468457704454,126.71090338669968,364.2780015129665,111.28137960704953,252.99662190591695,521.0845661982763,1247.9365262380945,1769.021092436371,103.07018704426807,657.6968909454815,1580.635162004628,328.84844547274076,328.84844547274076,790.317581002314,790.317581002314,2472.777592697858,5634.436762367812,8107.214355065669,8.107214355065668,2473.943468380805,5624.983443102798,8098.926911483603,8.098926911483604,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,23,0.759,0.759,1.3117518487710125,25.0,0.8,4.27346886663286,7.301906612457711,23.56022700512393,23.562115480789448,4.5942442659991665,4.594612518753943,0.3207753993663065,0.32114365212108265,0.07506206535653341,0.07514823721510279,0.0002659112180790565,0.0006337595888098232,364.7643293990339,111.23856683756959,253.5257625614643,55.619283418784796,126.76288128073215,364.52897347252326,111.24606928817899,253.28290418434426,520.9596551149745,1249.4047540340107,1770.364409148985,105.52970150862679,657.9423258760385,1580.5931477972163,328.97116293801923,328.97116293801923,790.2965738986081,790.2965738986081,2620.8058864177906,5973.603294828427,8594.409181246217,8.594409181246217,2620.9826458572425,5967.881037701249,8588.863683558491,8.588863683558492,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,24,0.792,0.792,1.456630571196627,25.0,0.8,4.514316682935541,7.294334984386933,24.88789774761295,24.889675074643257,4.853140060784526,4.8534866395554355,0.33882337784898464,0.33916995661989446,0.0750552966586865,0.07513206991037705,0.00025034744036459857,0.0005964965451440052,364.8191390125148,111.26211046393912,253.5570285485757,55.63105523196956,126.77851427428784,364.6874415555522,111.24101779453822,253.44642376101396,520.9859436048094,1250.2517173731492,1771.2376609779585,108.1292845377378,658.2821287811187,1580.468383218447,329.14106439055934,329.14106439055934,790.2341916092234,790.2341916092234,2769.0800284101338,6310.952053466093,9080.032081876227,9.080032081876226,2768.55507621086,6308.199136241982,9076.754212452843,9.076754212452842,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,25,0.8250000000000001,0.8250000000000001,1.6094529363015664,25.0,0.8,4.754882886389556,7.284886054198742,26.21402374959521,26.215700071928012,5.111734631171066,5.112061514025963,0.35685174478151005,0.35717862763640706,0.07504953398599312,0.07511828075909088,0.00023629377713203423,0.0005627213176335251,364.8578159965598,111.30485011401029,253.55296588254947,55.652425057005146,126.77648294127474,364.7761150971709,111.25521975212425,253.52089534504665,521.1357848357275,1250.685933139564,1771.8217179752914,110.8676976179784,658.6894780118021,1580.2875873725473,329.34473900590103,329.34473900590103,790.1437936862736,790.1437936862736,2917.747984333801,6647.068505924713,9564.816490258514,9.564816490258513,2916.446972848619,6646.2277543323935,9562.674727181013,9.562674727181014,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,26,0.8580000000000001,0.8580000000000001,1.770208753645578,25.0,0.8,4.995114305111288,7.274072439977084,27.538310168014245,27.539893487701704,5.369970482762778,5.370279230101833,0.3748561776514894,0.37516492499054443,0.07504456449933787,0.07510637436397684,0.0002234161017324829,0.0005316818225920316,364.8746000380479,111.3553568085318,253.51924322951612,55.6776784042659,126.75962161475806,364.8311253325189,111.2886364942676,253.5424888382513,521.3810230272658,1250.8512838655852,1772.2323068928508,113.74379057807543,659.1471477154133,1580.0678908437735,329.57357385770666,329.57357385770666,790.0339454218868,790.0339454218868,3066.5383546632456,6981.892955623615,10048.431310286862,10.048431310286862,3064.700989954531,6982.533137212239,10047.23412716677,10.047234127166771,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,27,0.891,0.891,1.9388863181512797,25.0,0.8,5.23497182439785,7.26223710152609,28.860541076316636,28.862039105526453,5.627805509881744,5.6280976255776585,0.3928336854838941,0.3931258011798082,0.07504026739037503,0.07509606820568271,0.0002116567529541217,0.0005032640437631597,364.88915738711694,111.41615235973933,253.47300502737758,55.708076179869664,126.73650251368879,364.8603973944022,111.33356011466367,253.52683727973854,521.6985467622882,1250.8479818873711,1772.5465286496592,116.75646950171085,659.6436024328045,1579.820738455423,329.82180121640226,329.82180121640226,789.9103692277115,789.9103692277115,3215.5304417434095,7315.747783295475,10531.278225038885,10.531278225038884,3213.146784861818,7317.301491868256,10530.448276730074,10.530448276730073,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,28,0.924,0.924,2.1154727894162684,25.0,0.8,5.4744252316906,7.249582459525248,30.18054889703412,30.181968054760787,5.885207034921654,5.885483770678354,0.4107818032310542,0.4110585389877537,0.07503651723163592,0.07508706788215856,0.00020081693728917093,0.0004770168358057507,364.8959690383698,111.48119548319731,253.4147735551725,55.740597741598656,126.70738677758625,364.87976185647886,111.38917050418834,253.49059135229052,522.0698321748312,1250.7396377375414,1772.8094699123726,119.90466914061605,660.1720198407601,1579.552864251565,330.08600992038004,330.08600992038004,789.7764321257825,789.7764321257825,3364.563671380456,7648.556600046655,11013.120271427111,11.01312027142711,3361.786307001727,7650.844930377254,11012.63123737898,11.012631237378981,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
launch,29,0.9570000000000001,0.9570000000000001,2.2999544233022866,25.0,0.8,5.713449736117059,7.236237283432565,31.49819665086905,31.499542951660857,6.142148346919465,6.142410875573868,0.4286986108024067,0.4289611394568089,0.07503323396588701,0.07507918320260519,0.00019083571819938333,0.0004528004970443256,364.9040492263406,111.55209009281923,253.35195913352135,55.776045046409614,126.67597956676067,364.8906743543438,111.45113207120954,253.43954228313427,522.4819022342162,1250.567528926148,1773.0494311603643,123.18733053773953,660.7280473015966,1579.2685330997365,330.3640236507983,330.3640236507983,789.6342665498682,789.6342665498682,3513.689670559081,7980.470918613782,11494.160589172863,11.494160589172862,3510.5096749409367,7983.229747796856,11493.739422737792,11.493739422737791,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.5201276114933997,2.5917477641469415,7.182654766495494,initial_ax_ramp_knee
