phase,sample_index,t_phase_s,t_global_s,s_global_m,S_total_m,mu_x,vx_mps,ax_model_mps2,omega_front_radps,omega_rear_radps,v_front_wheel_mps,v_rear_wheel_mps,v_slip_front_mps,v_slip_rear_mps,kappa_front,kappa_rear,slack_front_mps,slack_rear_mps,M_total_cmd_Nm,M_front_total_cmd_Nm,M_rear_total_cmd_Nm,M_front_per_wheel_cmd_Nm,M_rear_per_wheel_cmd_Nm,M_total_act_Nm,M_front_total_act_Nm,M_rear_total_act_Nm,Fx_front_total_N,Fx_rear_total_N,Fx_total_N,F_resistance_N,Fz_front_total_N,Fz_rear_total_N,Fz_FL_N,Fz_FR_N,Fz_RL_N,Fz_RR_N,P_front_cmd_W,P_rear_cmd_W,P_total_cmd_W,P_total_cmd_kW,P_front_act_W,P_rear_act_W,P_total_act_W,P_total_act_kW,P_total_drive_limit_W,M_total_limit_Nm,M_axle_limit_Nm,power_limited_cmd,torque_limited_front,torque_limited_rear,initial_phase_end_flag,initial_phase_region,initial_phase_end_t_s,initial_phase_end_s_m,initial_phase_end_vx_mps,initial_phase_end_ax_mps2,initial_phase_end_reason
launch,10,0.33,0.33,0.16561016594115519,25.0,0.9,1.415625437476834,7.149617765803876,7.809239932525639,7.81460274248017,1.5228017868424997,1.523847534783633,0.10717634936566567,0.1082220973067991,0.07558283905684074,0.07632032077548968,0.0008266781174199288,0.001872301368502912,372.2879771462708,119.31029091723943,252.9776862290314,59.655145458619714,126.4888431145157,352.32379120037103,116.14798581719936,236.17580538317165,547.975439509587,1167.6691516644428,1715.6445911740298,85.53174057074604,662.3883845672082,1574.495221363322,331.1941922836041,331.1941922836041,787.247610681661,787.247610681661,931.7226881921572,1976.9201205916766,2908.642808783834,2.908642808783834,907.0274889260947,1845.6200964547959,2752.6475853808906,2.7526475853808905,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,11,0.363,0.363,0.21614885157608868,25.0,0.9,1.6561448125932101,7.427601951783848,9.13365123361293,9.138526789152593,1.7810619905545215,1.7820127238847556,0.12491717796131141,0.1258679112915455,0.07542648264297293,0.07600054677251328,0.0007065455882240343,0.001657129043612004,382.3612222370201,120.36515250081726,261.99606973620286,60.18257625040863,130.99803486810143,365.76592679042733,118.27720531290312,247.4887214775242,556.7176452074168,1223.2192331556648,1779.9368783630816,86.4436333563643,653.0977344340076,1583.8609356350448,326.5488672170038,326.5488672170038,791.9304678175224,791.9304678175224,1099.373323623098,2394.2581019369804,3493.6314255600782,3.4936314255600784,1080.3027422144874,2261.6823112354796,3341.985053449967,3.341985053449967,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,12,0.396,0.396,0.27476293934244367,25.0,0.9,1.9050186016212625,7.655030250428271,10.505156468630101,10.50952921681165,2.04850551138287,2.0493581972782717,0.14348690976160738,0.14433959565700927,0.07532047699665144,0.07576807677057291,0.0006107871601470442,0.001463296940782515,390.2150308496103,120.85178716761112,269.36324368199917,60.42589358380556,134.68162184099958,376.9397463568573,119.6830462162525,257.25670014060483,562.0478337321287,1270.8354654882019,1832.8832992203306,87.5364021226848,645.5081803392413,1591.540535801407,322.75409016962067,322.75409016962067,795.7702679007035,795.7702679007035,1269.5669337093382,2830.8808794111264,4100.447813120465,4.100447813120465,1257.2891271440203,2703.6468063482403,3960.9359334922606,3.9609359334922605,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,13,0.42900000000000005,0.42900000000000005,0.3417022091452153,25.0,0.9,2.1606544942168493,7.836688581315896,11.9140591370131,11.918051252520685,2.3232415317175543,2.324019994241534,0.16258703750070502,0.16336550002468453,0.07524897568578465,0.07560926583215609,0.0005382660487493208,0.0013165257526313828,396.3974458528594,121.00866987738515,275.38877597547423,60.50433493869257,137.69438798773712,385.8781611077382,120.46997408701003,265.4081870207282,564.7294453837895,1310.8524026716455,1875.5818480554349,88.81685151541045,639.4594802404378,1597.6948320284498,319.7297401202189,319.7297401202189,798.8474160142249,798.8474160142249,1441.7044490104622,3282.097546444639,4723.801995455102,4.723801995455102,1435.2863955070732,3163.148375751634,4598.434771258707,4.598434771258707,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,14,0.462,0.462,0.41716638928184036,25.0,0.9,2.4216148409909515,7.977248137454833,13.35238313919138,13.356015820588931,2.603714712142319,2.6044230850148415,0.1820998711513675,0.18280824402389007,0.07519770199163886,0.07549022285851326,0.0004791179664006027,0.0011872608769504488,400.9346725245885,120.89446170932824,280.04021081526025,60.44723085466412,140.02010540763013,392.9609268281893,120.83268468666273,272.1282421415266,565.4733833230944,1343.6283061132187,1909.101689436313,90.28911409661123,634.795150103337,1602.4806544899748,317.3975750516685,317.3975750516685,801.2403272449874,801.2403272449874,1614.2291721492522,3740.2214860496756,5354.450658198928,5.354450658198928,1613.4043016734238,3634.5491072712844,5247.953408944708,5.247953408944708,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,15,0.495,0.495,0.5013103757751985,25.0,0.9,2.686630372831026,8.082228190132072,14.813123804310038,14.816461854424993,2.8885591418404575,2.8892100616128737,0.20192876900943135,0.20257968878184762,0.07516060677771974,0.07540288788158829,0.0004318946801286813,0.0010825573102953509,404.277249984112,120.67489819095137,283.60235179316066,60.337449095475684,141.80117589658033,398.32974933375397,120.87427992712333,277.45546940663064,564.9431284265271,1369.7599087063522,1934.7030371328792,91.95500978276687,631.330193521519,1606.0831535269194,315.6650967607595,315.6650967607595,803.0415767634597,803.0415767634597,1787.572206975072,4201.983427168582,5989.555634143654,5.989555634143654,1790.5256733173055,4110.908378764923,5901.434052082229,5.901434052082229,80000.0,1062.52,531.26,0,0,0,1,initial,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,16,0.528,0.528,0.5942501154656696,25.0,0.9,2.9546154740252524,8.157211542506131,16.290273934610646,16.293341304724823,3.1766034172490762,3.1772015544213406,0.22198794322382387,0.22258608039608818,0.07513260022340443,0.07533504185329593,0.0003922309095228585,0.0009900835266164793,406.5666106108366,120.39565617670152,286.17095443413507,60.19782808835076,143.08547721706753,402.3342757582577,120.7400337154788,281.5942420427789,563.6997625568202,1389.9590157867071,1953.6587783435275,93.81454665212964,628.8774236797399,1608.6895191843541,314.43871183986994,314.43871183986994,804.3447595921771,804.3447595921771,1961.278219655666,4662.681032094219,6623.959251749884,6.623959251749884,1966.8882240992748,4588.111095048289,6554.999319147564,6.554999319147564,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,17,0.561,0.561,0.6960687196186274,25.0,0.9,3.2246725188181413,8.20793871753679,17.778880319233846,17.781715830829025,3.4668816622506,3.46743458701166,0.2422091434324587,0.24276206819351875,0.07511123750365496,0.07528270445350285,0.00035919724957166917,0.0009118100334620028,408.14151467191,120.14338121678496,287.998133455125,60.07169060839248,143.9990667275625,405.18395964244183,120.50816002010457,284.67579962233725,562.189602504186,1405.0868807795975,1967.2764832837836,95.86645568539565,627.2443230068002,1610.492165899128,313.6221615034001,313.6221615034001,805.246082949564,805.246082949564,2136.014795801307,5121.100968908207,7257.115764709513,7.257115764709513,2142.50015448852,5062.024172798426,7204.524327286946,7.204524327286945,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,18,0.5940000000000001,0.5940000000000001,0.8068226415559542,25.0,0.9,3.496086205771003,8.239659667439911,19.274989038033198,19.27761373385156,3.7586228624164737,3.7591346781010544,0.26253665664547077,0.26304847233005146,0.07509444595848366,0.07524084271601665,0.00033072926165703646,0.000842205285601849,409.1420170998479,119.92953200194871,289.2124850978992,59.96476600097436,144.6062425489496,407.175318359942,120.26254989866572,286.9127684612763,560.7237923601921,1416.027313525711,1976.7511058859031,98.10870170960338,626.2547969156558,1611.6670211501757,313.1273984578279,313.1273984578279,805.8335105750879,805.8335105750879,2311.640414674013,5575.326574724601,7886.966989398614,7.886966989398614,2318.0593309827022,5530.993525706473,7849.052856689175,7.849052856689175,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,19,0.627,0.627,0.9265474222024123,25.0,0.9,3.7683065539838614,8.257080994140392,20.775565137125444,20.778004798195617,4.051235201739462,4.0517109356481456,0.28292864775560034,0.28340438166428417,0.07508111235177711,0.07520735842594028,0.00030623988444255,0.0007816062768854647,409.7865959832079,119.7827394356474,290.00385654756053,59.8913697178237,145.00192827378027,408.49952116982604,120.03832479208154,288.4611963777445,559.4932451730159,1423.6601189452003,1983.1533641182164,100.53889745420699,625.7509572096086,1612.371776433727,312.8754786048043,312.8754786048043,806.1858882168635,806.1858882168635,2488.554105448617,6025.701522840446,8514.255628289064,8.514255628289064,2493.86403566931,5993.648122430023,8487.512158099333,8.487512158099333,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,20,0.66,0.66,1.0552628005345863,25.0,0.9,4.0409253499664,8.264050516870316,22.278352852417196,22.280624683093652,4.344278806221354,4.344721813203263,0.30335345625495336,0.3037964632368624,0.07507029454465812,0.07517992462775597,0.0002846852608139758,0.0007272964653987649,410.165232087063,119.69137504550254,290.47385704156045,59.84568752275127,145.23692852078022,409.3661247069254,119.86623598138169,289.4998887255437,558.5848510087459,1428.773270508287,1987.358121517033,103.15460367060088,625.6037083142012,1612.7353259784936,312.8018541571006,312.8018541571006,806.3676629892468,806.3676629892468,2666.526686654708,6471.938988993608,9138.465675648316,9.138465675648316,2670.422300284328,6450.238366491215,9120.660666775542,9.120660666775542,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,21,0.6930000000000001,0.6930000000000001,1.192976947373276,25.0,0.9,4.31364893316046,8.263635131596917,23.781731381968342,23.783853587408935,4.637437619483827,4.637851449544742,0.32378868632336744,0.32420251638428255,0.07506143669557708,0.0751573717304692,0.00026569383941116965,0.0006790994834693783,410.3967843436149,119.65607781845678,290.74070652515815,59.82803890922839,145.37035326257907,409.9041736804188,119.74849993064257,290.1556737497762,558.0135315021894,1432.0487852613091,1990.0623167634985,105.95350675940131,625.7101426091169,1612.8603862101286,312.85507130455846,312.85507130455846,806.4301931050643,806.4301931050643,2845.6287008984395,6914.934395894191,9760.56309679263,9.76056309679263,2847.8266587441963,6901.0200620206715,9748.846720764868,9.748846720764869,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,22,0.726,0.726,1.3396898245425843,25.0,0.9,4.586271617775449,8.258092729040351,25.28456394589645,25.2865501460591,4.930489969449808,4.930877278481525,0.34421835167435955,0.3446056607060761,0.07505407013841914,0.07513851978815542,0.000248706189741893,0.0006355616100809196,410.5234478360678,119.66015215859196,290.86329567747583,59.83007607929598,145.43164783873792,410.2358545887079,119.6862709688964,290.54958361981153,557.7479912891791,1434.0306506403297,1991.778641929509,108.93349970830884,625.9944847080801,1612.8225582468845,312.99724235404005,312.99724235404005,806.4112791234422,806.4112791234422,3025.5547690296175,7354.929311796507,10380.484080826125,10.380484080826125,3026.215171758951,7346.996616118956,10373.211787877906,10.373211787877906,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,23,0.759,0.759,1.4953956888320918,25.0,0.9,4.858651813372893,8.249048582805697,26.78606874476654,26.787932259170642,5.223283405229475,5.223646790538275,0.36463159185658256,0.36499497716538265,0.07504789514922125,0.07512268653637107,0.00023348099797808745,0.0005963829555361885,410.60054849201805,119.69754392162251,290.9030045703955,59.848771960811256,145.45150228519776,410.4294947118901,119.6686848479038,290.76080986398625,557.7364935444637,1435.1392741746893,1992.875767719153,112.09269083945404,626.4021775809601,1612.676242559309,313.20108879048007,313.20108879048007,806.3381212796545,806.3381212796545,3206.2266400642925,7792.689980420963,10998.916620485255,10.998916620485256,3205.453618931753,7788.880878258059,10994.334497189811,10.994334497189811,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,24,0.792,0.792,1.6600848875073297,25.0,0.9,5.130692524658933,8.237588486937348,28.285709421105246,28.287460904957307,5.515713337115523,5.516054876466675,0.3850208124565899,0.3853623518077418,0.07504265956420464,0.07510922744943853,0.00021969877026108316,0.0005607243660995709,410.64218607447333,119.75611326230468,290.88607281216866,59.87805663115234,145.44303640608433,410.544667357141,119.68811602245715,290.85655133468384,557.9223914807515,1435.677156213114,1993.5995476938654,115.42937267215011,626.8967586927564,1612.4577602947552,313.4483793463782,313.4483793463782,806.2288801473776,806.2288801473776,3387.3866211385184,8228.428412470785,11615.815033609302,11.615815033609302,3385.463270970754,8227.593324830577,11613.056595801332,11.613056595801332,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,25,0.8250000000000001,0.8250000000000001,1.833745073831036,25.0,0.9,5.402326338612212,8.224427084836957,29.783113497980395,29.78476295186224,5.807707132106177,5.8080287756131375,0.4053807934939657,0.4057024370009259,0.07503819060255121,0.07509772856579147,0.000207195426678966,0.0005282941157905104,410.6711346619827,119.8315210000416,290.8396136619411,59.9157605000208,145.41980683097054,410.6103279267481,119.73389941278708,290.876428513961,558.2551770787926,1435.8561704911979,1994.1113475699904,118.9419722271642,627.454214401084,1612.1909947935928,313.727107200542,313.727107200542,806.0954973967964,806.0954973967964,3568.95579057986,8662.588949932111,12231.54474051197,12.23154474051197,3566.048315766806,8663.685471572631,12229.733787339437,12.229733787339438,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,26,0.8580000000000001,0.8580000000000001,2.016362003131516,25.0,0.9,5.673504662532779,8.21000014157434,31.278012087758952,31.279567862585562,6.099212357112996,6.099515733204185,0.4257076945802165,0.42601107067140553,0.07503434295058305,0.0750878153823927,0.000195775210229096,0.0004985746845074789,410.6897697256946,119.91734430833554,290.77242541735905,59.95867215416777,145.38621270867952,410.6512698605703,119.79962924599678,290.85164061457357,558.694168617773,1435.8148639645644,1994.5090325823376,122.62900030338778,628.0598844488911,1611.8904829149365,314.02994222444556,314.02994222444556,805.9452414574682,805.9452414574682,3750.7761448080714,9095.235813410882,12846.011958218953,12.846011958218952,3747.094251665328,9097.713630547902,12844.80788221323,12.84480788221323,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,27,0.891,0.891,2.2079200260049783,25.0,0.9,5.944190372070426,8.194573465861737,32.77019993081709,32.77166971033531,6.390188986509333,6.390475593515386,0.4459986144389072,0.44628522144495975,0.07503101120961593,0.07507922753313732,0.00018532113838405976,0.0004713189930019086,410.7068616592939,120.01181617378774,290.69504548550617,60.00590808689387,145.34752274275309,410.67719230031344,119.8788882667872,290.7983040335262,559.2097059024451,1435.6420516410922,1994.8517575435371,126.48900732706105,628.7048084183791,1611.5650649382496,314.35240420918956,314.35240420918956,805.7825324691248,805.7825324691248,3932.8112100754925,9526.562017081907,13459.3732271574,13.459373227157402,3928.4551359867,9529.94597211239,13458.40110809909,13.458401108099089,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,28,0.924,0.924,2.408402386553892,25.0,0.9,6.2143530851348,8.17829603296985,34.2595088778731,34.260899268592524,6.680604231185256,6.680875357375543,0.4662511460504559,0.46652227224074316,0.07502810665292961,0.07507173568182013,0.0001757049739119165,0.0004461886879403122,410.7214746865908,120.11215219320064,290.60932249339015,60.05607609660032,145.30466124669508,410.6971690500474,119.96839028577489,290.72877876427253,559.781369421039,1435.3906758810347,1995.1720453020737,130.5205497849478,629.3839434428282,1611.219664078671,314.6919717214141,314.6919717214141,805.6098320393355,805.6098320393355,4114.983344403403,9956.53672445996,14071.520068863363,14.071520068863363,4110.05813205965,9960.629403723662,14070.687535783312,14.070687535783312,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
launch,29,0.9570000000000001,0.9570000000000001,2.6177913931649166,25.0,0.9,6.483966249677094,8.161254340582232,35.74579210905406,35.74710913925279,6.9704294612655415,6.970686282154295,0.48646321158844774,0.4867200324772014,0.07502556195641424,0.0750651705661547,0.00016684029306363697,0.00042298458421665845,410.73703315031594,120.2179517196976,290.51908143061837,60.1089758598488,145.25954071530919,410.71353433851465,120.06518697247873,290.6483473660359,560.3960940633146,1435.0920622004285,1995.4881562637431,134.7221666109941,630.0943409069054,1610.8571078351129,315.0471704534527,315.0471704534527,805.4285539175564,805.4285539175564,4297.285909948608,10385.217310935785,14682.503220884391,14.682503220884392,4291.82521305293,10389.838194437143,14681.663407490072,14.681663407490072,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5013103757751985,2.686630372831026,8.082228190132072,initial_ax_ramp_knee
