phase,sample_index,t_phase_s,t_global_s,s_global_m,S_total_m,mu_x,vx_mps,ax_model_mps2,omega_front_radps,omega_rear_radps,v_front_wheel_mps,v_rear_wheel_mps,v_slip_front_mps,v_slip_rear_mps,kappa_front,kappa_rear,slack_front_mps,slack_rear_mps,M_total_cmd_Nm,M_front_total_cmd_Nm,M_rear_total_cmd_Nm,M_front_per_wheel_cmd_Nm,M_rear_per_wheel_cmd_Nm,M_total_act_Nm,M_front_total_act_Nm,M_rear_total_act_Nm,Fx_front_total_N,Fx_rear_total_N,Fx_total_N,F_resistance_N,Fz_front_total_N,Fz_rear_total_N,Fz_FL_N,Fz_FR_N,Fz_RL_N,Fz_RR_N,P_front_cmd_W,P_rear_cmd_W,P_total_cmd_W,P_total_cmd_kW,P_front_act_W,P_rear_act_W,P_total_act_W,P_total_act_kW,P_total_drive_limit_W,M_total_limit_Nm,M_axle_limit_Nm,power_limited_cmd,torque_limited_front,torque_limited_rear,initial_phase_end_flag,initial_phase_region,initial_phase_end_t_s,initial_phase_end_s_m,initial_phase_end_vx_mps,initial_phase_end_ax_mps2,initial_phase_end_reason
launch,10,0.33,0.33,0.18690385685828595,25.0,1.0,1.5928375822655136,8.035874829698791,8.784773058347264,8.790146856702144,1.7130307463777166,1.714078637056918,0.12019316411220293,0.12124105479140446,0.0754585184644191,0.07611639513111043,0.0007305645197098539,0.0017783063302940188,416.4039337721307,128.5153850736587,287.888548698472,64.25769253682935,143.944274349236,394.209563117755,125.92055678477048,268.2890063329845,591.511481639029,1326.8578500700191,1918.369331709048,86.18987053772369,632.6943518715766,1604.2434206952728,316.3471759357883,316.3471759357883,802.1217103476364,802.1217103476364,1128.978492378201,2530.5826214224157,3659.561113800617,3.659561113800617,1106.1835147349386,2358.2997657056253,3464.483280440564,3.464483280440564,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,11,0.363,0.363,0.24376466271911246,25.0,1.0,1.863189871801819,8.349063196544373,10.274675883907816,10.279607849741403,2.0035617973620243,2.0045235306995735,0.1403719255602054,0.1413336588977545,0.07533957096087965,0.07585574666154458,0.0006329466631315753,0.0015945040988826994,427.9037084011891,129.356353458407,298.5473549427821,64.6781767292035,149.27367747139104,409.1533099091615,127.66768706028829,281.4856228488732,598.6789885997042,1392.2495494109899,1990.928538010694,87.3421291985768,622.2312645640527,1614.8014374481834,311.11563228202635,311.11563228202635,807.4007187240917,807.4007187240917,1329.0946053093498,3068.9497333893555,4398.044338698705,4.398044338698705,1311.744105392634,2893.5618182266253,4205.305923619259,4.205305923619259,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,12,0.396,0.396,0.3097023463310923,25.0,1.0,2.142902918737359,8.602000743421307,11.8162082021013,11.820594712528912,2.304160599409754,2.3050159689431378,0.16125768067239488,0.16211305020577882,0.07525197677522932,0.07565114069717123,0.0005402759601083925,0.0013954360240419183,436.2237026824896,129.29847043869208,306.92523224379755,64.64923521934604,153.46261612189878,421.778187256048,128.80468722405132,292.97350003199665,602.020800145532,1447.958132410444,2049.978932555976,88.72276305591775,613.7959119947437,1623.3506385498404,306.89795599737187,306.89795599737187,811.6753192749202,811.6753192749202,1527.8176469168259,3628.0387774027417,5155.856424319568,5.155856424319568,1521.9830016459277,3463.1210053893087,4985.1040070352365,4.985104007035236,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,13,0.42900000000000005,0.42900000000000005,0.38499495666410316,25.0,1.0,2.430083699205913,8.800749662394145,13.399072024470305,13.403091728899,2.6128190447717095,2.613602887135305,0.18273534556579651,0.18351918792939204,0.07519714058635495,0.075519698350045,0.0004794278192062352,0.0012630311447211413,442.9441902579513,129.14934464706496,313.79484561088634,64.57467232353248,156.89742280544317,431.50453310138687,129.1371576258639,302.367375475523,602.5751871199595,1494.3354239972782,2096.9106111172377,90.33968809137264,607.1852965716735,1630.0946825976976,303.59264828583673,303.59264828583673,815.0473412988488,815.0473412988488,1730.4813708391619,4205.821099778409,5936.302470617571,5.936302470617571,1730.318076064325,4052.6576693248803,5782.975745389205,5.782975745389205,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,14,0.462,0.462,0.4698611394370642,25.0,1.0,2.7230243897975366,8.950601974817886,15.013717686869066,15.017359937807473,2.927674948939468,2.9283851878724576,0.20465055914193142,0.20536079807492102,0.07515561003004739,0.07541643726892586,0.00042414155877543337,0.0011341077674658791,447.4806963553307,128.62562206870894,318.85507428662174,64.31281103435447,159.42753714331087,439.20699705453774,129.14536329935677,310.06163375518094,601.2376431412608,1531.6968284392237,2132.9344715804846,92.19722132200646,602.2221246192412,1635.2112253424261,301.1110623096206,301.1110623096206,817.6056126712131,817.6056126712131,1931.1487770375115,4788.361418558539,6719.510195596051,6.719510195596051,1938.952025144684,4656.3071570061875,6595.259182150871,6.595259182150872,80000.0,1062.52,531.26,0,0,0,0,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,15,0.495,0.495,0.5644663578996616,25.0,1.0,3.020229712010677,9.059054905144022,16.65194953287802,16.655298812176216,3.2471301589112143,3.2477832683743624,0.22690044690053712,0.22755355636368524,0.07512688389171604,0.07534312885498849,0.0003836775376150182,0.001036483574715614,450.880197098849,128.1903893304745,322.6898077683745,64.09519466523724,161.34490388418726,444.77778206595735,128.79541504135906,315.9823670245983,598.8788903126851,1560.8822828946718,2159.761173207357,94.29665483451979,598.6550628440939,1638.9517107672586,299.32753142204695,299.32753142204695,819.4758553836293,819.4758553836293,2134.6198937310464,5374.49517202598,7509.115065757026,7.509115065757026,2144.69475133479,5262.7807421734215,7407.475493508211,7.407475493508211,80000.0,1062.52,531.26,0,0,0,1,initial,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,16,0.528,0.528,0.6689306329265045,25.0,1.0,3.3204445411811108,9.133130079111682,18.306793445701768,18.30986216114601,3.5698247219118446,3.570423121423472,0.24938018073073387,0.2499785802423613,0.07510445593589923,0.07528467262201036,0.00034735080112722913,0.0009454135441202261,452.9823526469535,127.69100592415367,325.2913467227998,63.845502962076836,162.6456733613999,448.8866142778601,128.38804367829826,320.4985705995618,596.1581483719432,1582.8325660438738,2178.990714415817,96.6370563783536,596.2486505507627,1641.5515252074651,298.12432527538135,298.12432527538135,820.7757626037326,820.7757626037326,2337.612870327362,5956.03972070802,8293.652591035381,8.29365259103538,2350.373396516343,5868.2846505223,8218.658047038643,8.218658047038643,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,17,0.561,0.561,0.7833363873313816,25.0,1.0,3.6226563133841734,9.18036641028625,19.97268529010501,19.975520340840408,3.894673631570477,3.8952264664638796,0.2720173181863035,0.2725701530797062,0.07508780702748843,0.07524041186923405,0.0003186543558517105,0.0008711210621874615,454.4581690428886,127.35563013322437,327.1025389096642,63.67781506661218,163.5512694548321,451.64432604471807,127.91871945801749,323.72560658670056,593.5789619949946,1598.7606291562654,2192.33959115126,99.21604960599473,594.7500345971986,1643.2633271013156,297.3750172985993,297.3750172985993,821.6316635506578,821.6316635506578,2543.6339205739046,6534.043419530538,9077.677340104443,9.077677340104444,2554.8803264482153,6466.587439223536,9021.467765671752,9.021467765671753,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,18,0.5940000000000001,0.5940000000000001,0.9077364378048283,25.0,1.0,3.926083464808661,9.207156838908764,21.64529226747462,21.647910678110517,4.220831992157551,4.221342582231551,0.2947485273488901,0.2952591174228898,0.0750744425050716,0.07520449324866285,0.0002928792184836539,0.000803067809898766,455.2798150319187,127.07164029253991,328.20817473937876,63.535820146269955,164.10408736968938,453.53892165773414,127.53958438716143,325.9993372705727,591.4247865955989,1609.8375021599927,2201.2622887555917,102.0305294843934,593.9447612844357,1644.301314463025,296.97238064221784,296.97238064221784,822.1506572315125,822.1506572315125,2750.5027930394303,7105.02125058376,9855.52404362319,9.855524043623191,2760.631579732352,7057.204534356582,9817.836114088934,9.817836114088934,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,19,0.627,0.627,1.0421610889070316,25.0,1.0,4.230146038882436,9.219229463938907,23.321424189671113,23.323855400939127,4.547677716985867,4.54815180318313,0.31753167810343097,0.31800576430069327,0.07506399901676203,0.07517607226267473,0.00027138783761228703,0.000745040228148061,455.834145293211,126.93079035395688,328.90335493925414,63.46539517697844,164.45167746962707,454.7110868963786,127.22451178738129,327.48657510899733,589.8329826529692,1617.2285141770715,2207.0614968300406,105.07717905196958,593.6406614367068,1644.857382731137,296.8203307183534,296.8203307183534,822.4286913655685,822.4286913655685,2960.206804574843,7671.294291486922,10631.501096061766,10.631501096061765,2967.0568067173317,7638.249523591045,10605.306330308376,10.605306330308377,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,20,0.66,0.66,1.1866242987860107,25.0,1.0,4.534430294866631,9.220902847668135,24.998788885022204,25.00104876719548,4.87476383257933,4.875204509603119,0.3403335377126986,0.34077421473648783,0.07505541282616819,0.07515259747674892,0.00025198162460443634,0.0006921909867810644,456.1065867426797,126.847205973092,329.2593807695877,63.423602986546,164.62969038479386,455.46725613296474,127.02674548002994,328.4405106529348,588.8064543945893,1621.912204898309,2210.7186592928983,108.35281002456331,593.6928309217117,1645.0761725811474,296.84641546085584,296.84641546085584,822.5380862905737,822.5380862905737,3171.0265227762543,8231.829835677048,11402.856358453302,11.402856358453302,3175.514793006717,8211.35722395661,11386.872016963327,11.386872016963327,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,21,0.6930000000000001,0.6930000000000001,1.3411284959321705,25.0,1.0,4.838650118429278,9.215558788846275,26.675811796154747,26.67792027958082,5.201783300250176,5.20219445451826,0.3631331818208974,0.3635443360889816,0.07504844800367123,0.07513342093166168,0.0002351922435133781,0.0006458452421128563,456.2953881385055,126.85262288123302,329.44276525727247,63.42631144061651,164.72138262863623,455.8977254126014,126.9058592889991,328.9918661236023,588.2852723988282,1624.716649617495,2213.001922016323,111.85451815937215,593.9877840313492,1645.0709295214583,296.9938920156746,296.9938920156746,822.5354647607292,822.5354647607292,3383.896693828365,8788.847828218173,12172.744522046538,12.172744522046537,3385.3168182226364,8776.818777075987,12162.135595298623,12.162135595298624,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,22,0.726,0.726,1.5056682602056874,25.0,1.0,5.142612500715066,9.20546921690228,28.351423356442222,28.353393640933643,5.528527554506233,5.52891175998206,0.38591505379116775,0.3862992592669947,0.07504260796190795,0.07511731813611873,0.00021994098210273088,0.0006036102229727825,456.37752897326845,126.89084305157841,329.48668592169,63.44542152578921,164.743342960845,456.1654766895731,126.87001455115413,329.295462138419,588.170230605573,1626.256472903868,2214.426703509441,115.57972205572115,594.4492589351648,1644.9177017394186,297.2246294675824,297.2246294675824,822.4588508697093,822.4588508697093,3597.5360114111645,9342.065705384346,12939.60171679551,12.93960171679551,3596.945493777756,9336.643862183755,12933.58935596151,12.93358935596151,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,23,0.759,0.759,1.6802328833764144,25.0,1.0,5.446188293036788,9.192232994502689,30.02491258474457,30.026758818851405,5.854857954025191,5.8552179696760245,0.4086696609884033,0.4090296766392365,0.07503773997511379,0.07510384412566133,0.00020641978479718915,0.0005658639989746372,456.4460638277599,126.97439550497448,329.4716683227854,63.48719775248724,164.7358341613927,456.30825413901874,126.88403864047086,329.4242154985479,588.3641698959906,1626.9910724647268,2215.3552423607175,119.52611961410447,595.0235705319924,1644.6699837074061,297.5117852659962,297.5117852659962,822.3349918537031,822.3349918537031,3812.395125537643,9892.96632237288,13705.361447910524,13.705361447910523,3809.68216857949,9891.541467864228,13701.223636443718,13.701223636443718,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,24,0.792,0.792,1.8648081243111034,25.0,1.0,5.749290180260668,9.176808087304213,31.69579525699617,31.69752798752013,6.180680075114253,6.181017957566425,0.43138989485358525,0.43172777730575707,0.07503359220494701,0.07509236162544554,0.000194070142891604,0.0005313447069589263,456.4772300395867,127.0721953543723,329.4050346852144,63.53609767718615,164.7025173426072,456.40104312258666,126.94487704517424,329.45616607741243,588.7792922175678,1627.2245675392487,2216.0038597568164,123.69161585145595,595.6785294454198,1644.3597912523876,297.8392647227099,297.8392647227099,822.1798956261938,822.1798956261938,4027.654286809204,10441.325306164621,14468.979592973825,14.468979592973826,4023.6188317483957,10442.94604489986,14466.564876648255,14.466564876648256,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,25,0.8250000000000001,0.8250000000000001,2.0593773049514743,25.0,1.0,6.051856771784434,9.159815695977015,33.363733194577094,33.365362838430805,6.505927972942533,6.5062457534940075,0.45407120115809985,0.45438898170957387,0.07503006404168644,0.07508257363724655,0.00018294115783647913,0.0005000768280180047,456.5133240927035,127.19172481525408,329.3215992774494,63.59586240762704,164.6607996387247,456.4523407247667,127.03060205194261,329.4217386728241,589.3501351238484,1627.1620865700197,2216.512221693868,128.0742430111084,596.3932420231561,1644.0078549680811,298.19662101157803,298.19662101157803,822.0039274840406,822.0039274840406,4243.590771294207,10987.934650424411,15231.52542171862,15.231525421718619,4238.215114407511,10991.275837685509,15229.49095209302,15.22949095209302,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,26,0.8580000000000001,0.8580000000000001,2.263921995451008,25.0,1.0,6.353842106696109,9.14158575176018,35.02847144285654,35.03000635294816,6.830551931357026,6.830851238824892,0.47670982466091694,0.47700913212878326,0.07502701777221185,0.07507412430442342,0.0001727255498835862,0.00047134996084726306,456.5363429558622,127.31770356637679,329.2186393894854,63.658851783188396,164.6093196947427,456.493401587592,127.13908801961225,329.3543135679798,590.028717560473,1626.9249277300516,2216.9536452905245,132.67209388920335,597.1565826979537,1643.6251423489557,298.57829134897685,298.57829134897685,821.8125711744779,821.8125711744779,4459.744543544904,11532.531029322625,15992.27557286753,15.992275572867529,4453.4879139658115,11537.283696657212,15990.771610623024,15.990771610623023,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,27,0.891,0.891,2.4784224000365613,25.0,1.0,6.655208969842195,9.12232320825449,36.68980479584423,36.69125288176723,7.154511935189626,7.15479431194461,0.49930296534743057,0.49958534210241456,0.07502438580215909,0.07506681523694672,0.000163413859542911,0.0004450686397457305,456.56601157008396,127.45540981420942,329.11060175587454,63.72770490710471,164.55530087793727,456.5223145468418,127.25935209672548,329.26296245011633,590.7846567125182,1626.5883052400466,2217.3729619525648,137.48327047054093,597.9616166255585,1643.2184309079603,298.98080831277923,298.98080831277923,821.6092154539801,821.6092154539801,4676.314106257672,12075.480315095378,16751.79442135305,16.75179442135305,4669.120786874468,12081.070619857044,16750.191406731512,16.750191406731513,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,28,0.924,0.924,2.702857582229719,25.0,1.0,6.955924960248208,9.102123294337611,38.34755370641671,38.348921613225315,7.477772972751259,7.478039714578936,0.5218480125030514,0.5221147543307287,0.07502208771447562,0.07506043514191363,0.0001548260210449806,0.0004208058026532955,456.5908952070428,127.59765903458059,328.9932361724622,63.798829517290294,164.4966180862311,456.55173629801635,127.39136020509703,329.1603760929193,591.5983779595957,1626.1915828604392,2217.789960820035,142.50584971105982,598.8050871330747,1642.7908178994699,299.40254356653736,299.40254356653736,821.3954089497349,821.3954089497349,4893.058082641626,12616.535825259078,17509.593907900704,17.509593907900705,4885.147027198435,12622.945460967127,17508.092488165563,17.508092488165563,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
launch,29,0.9570000000000001,0.9570000000000001,2.9372055802306565,25.0,1.0,7.25596025080742,9.081048150620855,40.00155358812897,40.00284747714144,7.8003029496851495,7.80055525804258,0.5443426988777293,0.5445950072351602,0.07502007729675154,0.07505484986285026,0.00014693148210923116,0.00039843683349282565,456.6207042684589,127.74790332826906,328.87280094018985,63.87395166413453,164.43640047009492,456.5781024802447,127.53026378200734,329.04783869823734,592.4590112556629,1625.7578290084118,2218.2168402640746,147.73786192251964,599.6848454293672,1642.3442888214208,299.8424227146836,299.8424227146836,821.1721444107104,821.1721444107104,5110.114600756874,13155.848495390712,18265.963096147585,18.265963096147583,5101.4086807841895,13162.850504128626,18264.259184912815,18.264259184912813,80000.0,1062.52,531.26,0,0,0,0,plateau,0.495,0.5644663578996616,3.020229712010677,9.059054905144022,initial_ax_ramp_knee
