phase,sample_index,t_phase_s,t_global_s,s_global_m,S_total_m,mu_x,vx_mps,ax_model_mps2,omega_front_radps,omega_rear_radps,v_front_wheel_mps,v_rear_wheel_mps,v_slip_front_mps,v_slip_rear_mps,kappa_front,kappa_rear,slack_front_mps,slack_rear_mps,M_total_cmd_Nm,M_front_total_cmd_Nm,M_rear_total_cmd_Nm,M_front_per_wheel_cmd_Nm,M_rear_per_wheel_cmd_Nm,M_total_act_Nm,M_front_total_act_Nm,M_rear_total_act_Nm,Fx_front_total_N,Fx_rear_total_N,Fx_total_N,F_resistance_N,Fz_front_total_N,Fz_rear_total_N,Fz_FL_N,Fz_FR_N,Fz_RL_N,Fz_RR_N,P_front_cmd_W,P_rear_cmd_W,P_total_cmd_W,P_total_cmd_kW,P_front_act_W,P_rear_act_W,P_total_act_W,P_total_act_kW,P_total_drive_limit_W,M_total_limit_Nm,M_axle_limit_Nm,power_limited_cmd,torque_limited_front,torque_limited_rear,initial_phase_end_flag,initial_phase_region,initial_phase_end_t_s,initial_phase_end_s_m,initial_phase_end_vx_mps,initial_phase_end_ax_mps2,initial_phase_end_reason
launch,20,0.66,0.66,0.7954000227435223,25.0,0.7,3.062442379148491,6.340016474320318,16.884591854810292,16.886909154036285,3.292495411688007,3.2929472850370756,0.2300530325395158,0.2305049058885844,0.07512077095911983,0.07526832421665874,0.0003703307100973396,0.0008219297300806052,318.1360115013406,101.64757904280462,216.48843245853595,50.82378952140231,108.24421622926798,317.0453449311327,101.70546494771294,215.3398799834198,478.5377795904981,1061.5983696152393,1540.1361492057374,94.61239306070493,689.8332466872208,1547.799614330661,344.9166233436104,344.9166233436104,773.8998071653305,773.8998071653305,1716.2778851673243,3655.8204918270167,5372.098376994341,5.372098376994342,1717.2552650458476,3636.424990521087,5353.680255566935,5.3536802555669345,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,21,0.6930000000000001,0.6930000000000001,0.8998098007429572,25.0,0.7,3.2718140418827177,6.348417145335156,18.038694303199883,18.0408652914097,3.517545389123977,3.517968731824891,0.24573134724125945,0.24615468994217338,0.07510553597962338,0.07523492679936274,0.00034580697336314165,0.0007688553704496893,318.5125570548502,101.60715641261328,216.90540064223694,50.80357820630664,108.45270032111847,317.77970434653815,101.66648964540714,216.113214701131,478.27463151124766,1065.4074350260883,1543.682066537336,96.24295740092036,689.6054214099061,1548.1621829299597,344.80271070495303,344.80271070495303,774.0810914649799,774.0810914649799,1832.8604335445466,3913.161113965847,5746.021547510394,5.746021547510394,1833.9307275929357,3898.8693941166066,5732.8001217095425,5.732800121709542,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,22,0.726,0.726,1.0111323244012056,25.0,0.7,3.4813727302368913,6.351447743585625,19.193842372070776,19.195880344691137,3.7427992625538016,3.7431966672147716,0.26142653231691027,0.2618239369778803,0.07509294539086063,0.07520709710392441,0.00032412697442767705,0.0007212173350052817,318.7582482661529,101.58566589081137,217.17258237534156,50.792832945405685,108.58629118767078,318.27314322250163,101.62653983917048,216.64660338333115,478.06260427575614,1068.0500028948625,1546.1126071706185,97.98252163309604,689.5612639051371,1548.3501236332856,344.78063195256857,344.78063195256857,774.1750618166428,774.1750618166428,1949.8192583700802,4168.818905424636,6118.638163794716,6.118638163794716,1950.603786492009,4158.722275630183,6109.326062122192,6.109326062122191,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,23,0.759,0.759,1.1293711786667662,25.0,0.7,3.6909648014670005,6.350523012101524,20.34918548130787,20.351103097988062,3.9680911688550347,3.9684651041076724,0.2771263673880342,0.27750030264067194,0.0750823652606734,0.07518367623835845,0.000304594021784561,0.0006781945132270385,318.9078213700253,101.57506776923304,217.3327536007923,50.78753388461652,108.66637680039615,318.59977050346623,101.59901889955229,217.00075160391395,477.9289668566765,1069.8202599597205,1547.749226816397,99.82998005724943,689.6533021700399,1548.4108171003923,344.82665108501993,344.82665108501993,774.2054085501961,774.2054085501961,2066.96989431254,4422.96127509936,6489.931169411901,6.489931169411901,2067.4572803058936,4416.204668232152,6483.661948538045,6.483661948538045,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,24,0.792,0.792,1.2545255694508808,25.0,0.7,3.9004779573264905,6.346730260152604,21.504103662943525,21.505911281696307,4.193300214273988,4.19365269993078,0.2928222569474972,0.29317474260428966,0.07507342950047248,0.0751637993629993,0.0002870347266211843,0.0006391649656374018,319.00022009837704,101.58092958708924,217.4192905112878,50.79046479354462,108.7096452556439,318.807184997007,101.5828923045507,217.22429269245632,477.8821176853039,1070.9566893799142,1548.8388070652181,101.78430775042435,689.8450455013315,1548.3806692935007,344.92252275066573,344.92252275066573,774.1903346467503,774.1903346467503,2184.406840018934,4675.799972665111,6860.206812684046,6.860206812684046,2184.449046498686,4671.606366873197,6856.055413371883,6.856055413371883,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,25,0.8250000000000001,0.8250000000000001,1.3865915211643838,25.0,0.7,4.1098310308327894,6.340868991899903,22.658147435499462,22.65985465955135,4.418338749922396,4.418671658612514,0.30850771908960617,0.3088406277797242,0.07506579145836371,0.07514679446983073,0.00027105500905628315,0.0006035871561518311,319.052333451152,101.5963309219715,217.45600252918047,50.79816546098575,108.72800126459023,318.9371579402208,101.58157078238527,217.35558715783552,477.9174346784084,1071.6452590709214,1549.5626937493298,103.84456359615181,690.1096558799798,1548.2864403679832,345.0548279399899,345.0548279399899,774.1432201839916,774.1432201839916,2301.9846449358233,4927.52141215826,7229.506057094084,7.229506057094084,2301.65020751691,4925.246014437998,7226.8962219549085,7.226896221954909,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,26,0.8580000000000001,0.8580000000000001,1.5255627621316155,25.0,0.7,4.318965470110558,6.333511851872846,23.810993289875118,23.812608249615607,4.643143691525648,4.643458608675044,0.3241782214150897,0.3244931385644856,0.07505922972956561,0.07513214467912362,0.0002565137238705828,0.0005710328903644423,319.08273241891925,101.62257371771108,217.46015870120817,50.81128685885554,108.73007935060409,319.01470704934985,101.59150896860454,217.4231980807453,478.0246290422848,1072.0259532197483,1550.050582262033,106.00988003502421,690.427904173536,1548.147287640036,345.213952086768,345.213952086768,774.073643820018,774.073643820018,2419.7344208922577,5178.2935690511085,7598.027989943366,7.5980279899433665,2418.9947383597305,5177.413440275363,7596.408178635094,7.5964081786350945,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,27,0.891,0.891,1.6714313590614425,25.0,0.7,4.527838613092494,6.3250520869239875,24.962404819132047,24.96393495262264,4.867668939730749,4.867967315761415,0.3398303266382552,0.34012870266892126,0.07505354224764485,0.07511944036287434,0.00024317343256162143,0.0005411295576577966,319.09813954992234,101.65494652298041,217.4431930269419,50.827473261490205,108.72159651347096,319.0605093797726,101.61242525192772,217.4480841278449,478.19094306452973,1072.2003792760188,1550.3913223405484,108.27944652187915,690.7865782227716,1547.9763561438597,345.3932891113858,345.3932891113858,773.9881780719298,773.9881780719298,2537.5519269738566,5428.237726615147,7965.789653589003,7.965789653589003,2536.4904937924152,5428.359827739936,7964.850321532351,7.964850321532351,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,28,0.924,0.924,1.8241881552972,25.0,0.7,4.736418593802978,6.315753559801348,26.112205782551463,26.113657536297918,5.091880127597536,5.092163219578095,0.3554615337945579,0.3557446257751167,0.07504858929901924,0.07510835850542535,0.0002309230479029096,0.0005135728054832776,319.1065438228851,101.69367091826824,217.41287290461685,50.84683545913412,108.70643645230842,319.08584624303364,101.64105535447737,217.44479088855624,478.4044306228762,1072.2398722347132,1550.6443028575893,110.65249122288199,691.176805314206,1547.7824546531197,345.588402657103,345.588402657103,773.8912273265598,773.8912273265598,2655.4460618008893,5677.445307013829,8332.891368814719,8.33289136881472,2654.0721533718174,5678.278802315672,8332.350955687489,8.332350955687488,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,29,0.9570000000000001,0.9570000000000001,1.983823064965129,25.0,0.7,4.944680658550789,6.305786255469923,27.260258936054964,27.26163817685299,5.315750492530718,5.316019444486333,0.371069833979929,0.3713387859355439,0.07504424645467073,0.07509863863369848,0.00021961031892804017,0.0004880972343784674,319.1100025938617,101.73604374148802,217.37395885237365,50.86802187074401,108.68697942618682,319.0997821818945,101.6764820703245,217.42330011157,478.6547280778968,1072.1928022888,1550.847530366697,113.12826411955429,691.592861117523,1547.5712453508859,345.7964305587615,345.7964305587615,773.7856226754429,773.7856226754429,2773.3508955227776,5925.9702153035405,8699.321110826319,8.699321110826318,2771.7272289441958,5927.315338858942,8699.042567803137,8.699042567803136,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,30,0.99,0.99,2.1503252636985675,25.0,0.7,5.152604598606283,6.295257808508291,28.40645242726722,28.407764327342814,5.539258223317108,5.539514043831849,0.3866536247108252,0.3869094452255659,0.07504042223915461,0.0750900710157772,0.0002091483857877826,0.00046448059184663016,319.11169525376465,101.78218972204559,217.3295055317191,50.89109486102279,108.66475276585955,319.10666371284293,101.71658568696681,217.39007802587614,478.9338618460398,1072.0909413758227,1551.0248032218624,115.70602288197219,692.0311121247246,1547.346300224873,346.0155560623623,346.0155560623623,773.6731501124365,773.6731501124365,2891.2709302823746,6173.845374523023,9065.116304805397,9.065116304805397,2889.4073523808725,6175.566103661755,9064.973456042628,9.064973456042628,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,31,1.0230000000000001,1.0230000000000001,2.323683309342375,25.0,0.7,5.36017303423447,6.28423382781333,29.550689914585767,29.551939178343677,5.762384533344225,5.762628139777017,0.40221149910975473,0.40245510554254693,0.07503703640552302,0.07508248389970583,0.0001994339392431975,0.0004425282754404376,319.11196375928427,101.83073131349612,217.28123244578816,50.91536565674806,108.64061622289408,319.1100515121492,101.76075770265398,217.34929380949524,479.2358731043308,1071.9544616787166,1551.1903347830473,118.3850220416079,692.4893338175107,1547.109782006114,346.24466690875533,346.24466690875533,773.554891003057,773.554891003057,3009.1683648206226,6421.081765833486,9430.250130654109,9.430250130654109,3007.1005963444227,6423.093111114153,9430.193707458575,9.430193707458574,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,32,1.056,1.056,2.503885216073495,25.0,0.7,5.567370306284693,6.272754188846439,30.692884722842493,30.694075551556633,5.985112520954286,5.985344732553544,0.4177422146695928,0.4179744262688505,0.07503402714168787,0.07507573652807369,0.0001903989028822994,0.0004220741219324669,319.1120270012589,101.88183060472397,217.23019639653495,50.94091530236199,108.61509819826748,319.1113390520139,101.80787180824362,217.30346724377026,479.556675842271,1071.7957844084679,1551.352460250739,121.16450519375081,692.9661641404585,1546.8629900516753,346.4830820702293,346.4830820702293,773.4314950258376,773.4314950258376,3127.0472821029593,6667.680060274729,9794.727342377688,9.794727342377687,3124.7772732883473,6669.929041195496,9794.706314483843,9.794706314483843,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,33,1.089,1.089,2.690918499326649,25.0,0.7,5.774181788331217,6.260842500882514,31.832955841926857,31.83409206398478,6.207426389175738,6.207647952477032,0.433244600844521,0.4334661641458153,0.07503134066891441,0.07506971204505329,0.00018196977988818328,0.0004029718746223032,319.11176312009536,101.93482917900985,217.1769339410855,50.967414589504926,108.58846697054275,319.11180225682756,101.85766918906647,217.25413306776107,479.8934878457539,1071.622302116454,1551.515789962208,124.04369976099473,693.4607858968279,1546.6066775161614,346.73039294841396,346.73039294841396,773.3033387580807,773.3033387580807,3244.886916009778,6913.630509254457,10158.517425264235,10.158517425264236,3242.430685457147,6916.088073360306,10158.518758817452,10.158518758817452,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,34,1.122,1.122,2.88477020260661,25.0,0.7,5.9805934737308055,6.2485132535818595,32.97082578064233,32.9719108491271,6.429311027225254,6.429522615579785,0.44871755349444875,0.44892914184897936,0.07502893407910075,0.0750643132359453,0.00017409294002787798,0.00038509472656448365,319.1116476139908,101.98987646743318,217.12177114655762,50.99493823371659,108.56088557327881,319.11177590557725,101.90962197340524,217.20215393217202,480.2445486959779,1071.4382868082328,1551.6828355042107,127.02181368754677,693.972687019038,1546.3412908080422,346.986343509519,346.986343509519,773.1706454040211,773.1706454040211,3362.690448396972,7158.919681648874,10521.610130045847,10.521610130045847,3360.0443914562634,7161.5700556899565,10521.61444714622,10.52161444714622,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,35,1.155,1.155,3.085426913810338,25.0,0.7,6.186591737844683,6.2357754833227155,34.10641915013942,34.10745622103854,6.650751734277188,6.650953963102515,0.46415999643250494,0.46436222525783233,0.0750267701670276,0.0750594584118475,0.00016671410076532012,0.00036833042602083736,319.11151072976554,102.04665888176312,217.06485184800243,51.02332944088156,108.53242592400122,319.11168952525077,101.96365832596967,217.1480311992811,480.60872117714445,1071.2461225537327,1551.854843730877,130.09803353329787,694.50153757575,1546.0670924250562,347.250768787875,347.250768787875,773.0335462125281,773.0335462125281,3480.446120692711,7403.52993153196,10883.97605222467,10.883976052224671,3477.615268947125,7406.366967614191,10883.982236561316,10.883982236561316,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,36,1.1880000000000002,1.1880000000000002,3.2928747754670185,25.0,0.7,6.392163206017096,6.222635501871227,35.23966200019556,35.24065394234753,6.871734090038134,6.871927518757769,0.4795708840210384,0.47976431274067277,0.07502481844794058,0.0750550787390815,0.0001597907476725552,0.00035258046136886896,319.111550866284,102.10528031679212,217.0062705494919,51.05264015839606,108.50313527474594,319.11156914001884,102.01954363619713,217.0920255038217,480.985313131475,1071.0471047992514,1552.0324179307263,133.27152350408656,695.0470982491543,1545.7842523968056,347.52354912457713,347.52354912457713,772.8921261984028,772.8921261984028,3598.1555667989746,7647.442883754085,11245.59845055306,11.245598450553059,3595.1342351537887,7650.464944423465,11245.599179577253,11.245599179577253,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,37,1.221,1.221,3.5070994917720095,25.0,0.7,6.597294684027214,6.209098069314412,36.37048138152557,36.37143082582047,7.092243869397487,7.092429011034992,0.494949185370273,0.4951343270077775,0.07502305248977284,0.07505111575606178,0.00015328160973687195,0.00033775713183329255,319.1116450110886,102.16558300891273,216.94606200217586,51.08279150445637,108.47303100108793,319.1115568360852,102.07727121340578,217.0342856226794,481.3738710623017,1070.841913835421,1552.2157848977229,136.54142509403675,695.6091809954272,1545.4928875947987,347.8045904977136,347.8045904977136,772.7464437973994,772.7464437973994,3715.8114346583657,7890.6386870462975,11606.450121704664,11.606450121704663,3712.599492144111,7893.847506356646,11606.446998500756,11.606446998500756,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,38,1.254,1.254,3.728086333899903,25.0,0.7,6.8019731234840055,6.195167324917494,37.498805186483395,37.49971453933935,7.312267011364262,7.312444335171174,0.5102938878802563,0.5104712116871681,0.07502145019045314,0.07504751965642907,0.00014715275017004536,0.0003237827177441845,319.11188294011754,102.22762550476742,216.88425743535015,51.11381275238371,108.44212871767508,319.11161620541554,102.13673264762718,216.97488355778836,481.7741046854487,1070.630902498074,1552.4050071835227,139.90685710233413,696.1876178342234,1545.193092944433,348.0938089171117,348.0938089171117,772.5965464722165,772.5965464722165,3833.4138134800546,8133.097741902218,11966.511555382272,11.966511555382272,3830.0054399373103,8136.496195623459,11966.50163556077,11.96650163556077,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,39,1.2870000000000001,1.2870000000000001,3.9558201445455907,25.0,0.7,7.006185606387537,6.180847077736054,38.62456203560241,38.62543351140103,7.53178959694247,7.5319595347232005,0.5256039905549335,0.5257739283356635,0.0750199923444421,0.07504424773678785,0.00014137207501205387,0.0003105876504119276,319.11218896964823,102.29132048646736,216.82086848318087,51.14566024323368,108.41043424159044,319.1117958012198,102.19793194286306,216.91386385835673,482.1857980067189,1070.4142515940523,1552.6000496007712,143.36691587695069,696.7822511127115,1544.8849511812057,348.39112555635575,348.39112555635575,772.4424755906028,772.4424755906028,3950.957453833246,8374.80003948133,12325.757493314575,12.325757493314574,3947.3503622373873,8378.392026162051,12325.742388399438,12.325742388399437,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,40,1.32,1.32,4.190285342110095,25.0,0.7,7.209919339583678,6.166141101145144,39.747681262351044,39.748516896818735,7.750797846158454,7.750960794879654,0.5408785065747761,0.5410414552959759,0.07501866263680115,0.07504126326706136,0.00013591229366293793,0.00029810978464261896,319.11260595852013,102.35669391397494,216.7559120445452,51.17834695698747,108.3779560222726,319.1120605264301,102.26081161494628,216.85124891148385,482.608786961585,1070.1920597883782,1552.800846749963,146.92067568887026,697.3929236425956,1544.568542744748,348.6964618212978,348.6964618212978,772.284271372374,772.284271372374,4068.441244760703,8615.72603238796,12684.167277148663,12.684167277148664,4064.63014570021,8619.51553145436,12684.14567715457,12.684145677154572,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,41,1.353,1.353,4.431465924809263,25.0,0.7,7.413161654201392,6.1510531698878825,40.86809289493956,40.868894567504164,7.969278114513214,7.969434440663313,0.5561164603118218,0.5562727864619204,0.07501744684019458,0.07503853448908052,0.00013074799834189208,0.0002862932067521706,319.1130897141984,102.42369162973647,216.6893980844619,51.211845814868234,108.34469904223096,319.1124277726644,102.32537036368375,216.78705740898064,483.04292507886794,1069.9643868377675,1553.0073119166354,150.56718918219835,698.0194774728155,1544.2439470434551,349.00973873640777,349.00973873640777,772.1219735217276,772.1219735217276,4185.860944166713,8855.856164209812,13041.717108376524,13.041717108376524,4181.842741532122,8859.847392847103,13041.690134379225,13.041690134379225,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,42,1.3860000000000001,1.3860000000000001,4.679345474793981,25.0,0.7,7.615900007405642,6.135587151620367,41.9857276733022,41.98649711905771,8.18721689629393,8.187366938216254,0.5713168888882869,0.5714669308106117,0.07501633271612584,0.07503603385744582,0.0001258570744424176,0.00027508763507645174,319.1136608756792,102.4923193945194,216.6213414811598,51.2461596972597,108.3106707405799,319.11287346616155,102.39157129936167,216.72130216679986,483.48808035290483,1069.7312780841808,1553.2193584370857,154.3054878676421,698.6617508364536,1543.911245548503,349.3308754182268,349.3308754182268,771.9556227742515,771.9556227742515,4303.214610703401,9095.171330025132,13398.385940728534,13.398385940728534,4298.984628616505,9099.368329064777,13398.352957681282,13.398352957681281,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,43,1.419,1.419,4.933907162355497,25.0,0.7,7.818121985149561,6.1197469906966475,43.10051705605316,43.10125588180184,8.404600825930366,8.404744896951359,0.5864788407808055,0.5866229118017978,0.07501530954554249,0.0750337373753034,0.00012121911190302479,0.0002644476133076019,319.11429380260154,102.56253939961204,216.55175440298953,51.28126969980602,108.27587720149477,319.1134036388183,102.45940624936767,216.6539973894506,483.9441224050929,1069.4927741157621,1553.436896520855,158.1345826420195,699.3195787116304,1543.5705212760372,349.6597893558152,349.6597893558152,771.7852606380186,771.7852606380186,4420.498478705103,9333.65257817636,13754.151056881463,13.754151056881463,4416.0533866039505,9338.059379297938,13754.11276590189,13.754112765901889,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,44,1.452,1.452,5.195133750222021,25.0,0.7,8.019815305284233,6.103536737996855,44.212393240990465,44.21310293546444,8.621416681993141,8.621555072415566,0.6016013767089081,0.6017397671313329,0.07501436801325272,0.07503162407429113,0.00011681605045548278,0.00025433203068073385,319.11499804269505,102.63434569917574,216.4806523435193,51.31717284958787,108.24032617175965,319.1140029972046,102.52884708673372,216.58515591047086,484.4109240453852,1069.2489165423444,1553.6598405877296,162.0534643244465,699.9927918391531,1543.2218598139837,349.99639591957657,349.99639591957657,771.6109299069918,771.6109299069918,4537.710052083717,9571.281365600511,14108.991417684229,14.108991417684228,4533.0457059440505,9575.901792563263,14108.947498507314,14.108947498507314,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,45,1.485,1.485,5.463007597964007,25.0,0.7,8.220967820720892,6.086960531935861,45.32128917793192,45.321971123714064,8.837651389696724,8.837784369124243,0.6166835689758319,0.6168165484033512,0.07501349992168625,0.07502967556309725,0.00011263129159744599,0.000244703557314628,319.1157584688849,102.70770875330602,216.40804971557887,51.35385437665301,108.20402485778943,319.1146729737534,102.59988061932309,216.5147923544303,484.88835622824064,1068.9997492572063,1553.8881054854469,166.06110420407043,700.6812173774341,1542.865348712554,350.34060868871705,350.34060868871705,771.432674356277,771.432674356277,4654.845769211392,9808.039380148743,14462.885149360134,14.462885149360135,4649.958859169634,9812.877166944438,14462.836026114072,14.462836026114072,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,46,1.518,1.518,5.737510666499588,25.0,0.7,8.421567522531824,6.0700226087329545,46.427138587231845,46.427794069311695,9.05329202451021,9.053419843515782,0.6317245019783861,0.6318523209839579,0.0750126980859814,0.0750278756648858,0.00010864997002074932,0.00023552826537943692,319.1165790166287,102.78261596922128,216.3339630474074,51.39130798461064,108.1669815237037,319.1154038511745,102.67248264784303,216.44292120333148,485.3762898527463,1068.7453195353223,1554.1216093880687,170.15645459695506,701.3846785766091,1542.501077856306,350.69233928830454,350.69233928830454,771.250538928153,771.250538928153,4771.902755961265,10043.908686563116,14815.81144252438,14.81581144252438,4766.789580986565,10048.967373388532,14815.756954375098,14.815756954375098,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,47,1.5510000000000002,1.5510000000000002,6.018624522702925,25.0,0.7,8.621602542927997,6.052727288803203,47.52987597353844,47.53050618843806,9.268325814839995,9.268448706745422,0.6467232719119984,0.6468461638174254,0.07501195615222174,0.07502621010382937,0.00010485844056621219,0.00022677522227723259,319.11745048253715,102.85904196905562,216.25840851348153,51.42952098452781,108.12920425674076,319.11619510474327,102.74663678780954,216.3695583169337,485.8745935738903,1068.485677683608,1554.3602712574982,174.33844941036804,702.1029952535255,1542.1291390359502,351.05149762676274,351.05149762676274,771.0645695179751,771.0645695179751,4888.877507546199,10278.8716241518,15167.749131697998,15.167749131697997,4883.534903222789,10284.154630572628,15167.689533795416,15.167689533795416,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,48,1.584,1.584,6.306330344107047,25.0,0.7,8.821061158112876,6.035078979914842,48.629436642018526,48.63004270489989,9.482740145193613,9.48285832745548,0.6616789870807374,0.6617971693426039,0.07501126851072563,0.07502466624822549,0.00010124437084309577,0.0002184161931335641,319.11837400082186,102.93697034820252,216.1814036526193,51.46848517410126,108.09070182630965,319.11704036628146,102.82232059938237,216.29471976689908,486.3831350160316,1068.2208771183577,1554.6040121343894,178.6060047138056,702.8359837047999,1541.7496260826451,351.41799185239995,351.41799185239995,770.8748130413226,770.8748130413226,5005.766877669254,10512.910891632078,15518.677769301332,15.518677769301332,5000.191524972981,10518.421459108657,15518.612984081637,15.518612984081637,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,49,1.617,1.617,6.600608923700004,25.0,0.7,9.019931791000406,6.017082168084979,49.725756711743934,49.72633966357259,9.696522558790067,9.696636234396655,0.6765907677896603,0.6767044433962486,0.07501063017624207,0.07502323288868185,9.77964331361802e-05,0.0002104253405862355,319.11934373624996,103.01637773892651,216.10296599732345,51.508188869463254,108.05148299866173,319.1179383190639,102.89951570631949,216.21842261274443,486.90177973725355,1067.950973901957,1554.8527536392105,182.95801931583543,703.5834570311961,1541.362634591457,351.79172851559804,351.79172851559804,770.6813172957285,770.6813172957285,5122.567336770973,10746.009489488384,15868.576826259357,15.868576826259357,5116.7562837687165,10751.750724363214,15868.50700813193,15.86850700813193,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,50,1.6500000000000001,1.6500000000000001,6.901440674807791,25.0,0.7,9.21820301381251,5.998741417692225,50.81877313007436,50.8193339435214,9.9096607603645,9.909770118986673,0.6914577465519915,0.6915671051741636,0.07501003671929493,0.07502190005339684,9.45043149825452e-05,0.00020277899131066818,319.12035947631256,103.09724547809286,216.0231139982197,51.54862273904643,108.01155699910986,319.1188846039976,102.97820037154399,216.14068423245362,487.43039194666034,1067.6760266335805,1555.1064185802409,187.3933753464137,704.3452251531447,1540.9682619541277,352.17261257657236,352.17261257657236,770.4841309770638,770.4841309770638,5239.275528286786,10978.15076979492,16217.426298081706,16.217426298081705,5233.225802024834,10984.125610790272,16217.351412815106,16.217351412815106,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
launch,51,1.683,1.683,7.208805636061724,25.0,0.7,9.415863550552954,5.980061365151521,51.90842368529309,51.908963270479305,10.122142618632152,10.122247837743465,0.7062790680791977,0.7063842871905113,0.07500948418456223,0.07502065884854803,9.135852604223726e-05,0.00019545541011766127,319.12141733417457,103.17955107126407,215.94186626291048,51.589775535632036,107.97093313145524,319.1198776539366,103.05835492770261,216.061522726234,487.968833997627,1067.3960961008859,1555.3649300985128,191.91093884396608,705.1210950422783,1540.5666071762291,352.56054752113914,352.56054752113914,770.2833035881146,770.2833035881146,5355.887852665512,11209.318404400174,16565.206257065685,16.565206257065686,5349.5967518965,11215.52964735991,16565.12639925641,16.56512639925641,80000.0,1062.52,531.26,0,0,0,0,plateau,0.528,0.44656486120789013,2.2320129241514723,6.2114063822867855,initial_ax_ramp_knee
